num,amount,buySum,sellSum,buySpread,sellSpread,spreadSum,maxPrice,minPrice,layerBidPrice,layerBidAmount,layerAskPrice,layerAskAmount,imbalance,bid1,ask1,position
3260,2.0799999999999996,0,2338.2542,0,-66.50534759359061,-66.50534759359061,1124.7,1123.92,1123.34,2.4,1124,2.08,-26.849999999999994,1123.92,1123.97,0
3261,0,0,0,0,0,0,0,1000000,1123.95,0.01,1123.97,1.46,22.130000000000003,1123.95,1123.97,0
3262,0.2,224.794,0,0,0,0,1123.97,1123.97,1123.51,0.51,1123.97,1.26,18.67,1123.95,1123.97,0
3263,0,0,0,0,0,0,0,1000000,1123.95,0.05,1123.96,0.74,-31.099999999999998,1123.95,1123.96,0
3264,0.14,146.1252,11.239500000000001,0.6923076923070627,0,0.6923076923070627,1124.04,1123.95,1123.78,0.71,1124.24,0.52,41.42,1124.05,1124.07,0
3265,3.3,168.53969999999998,3540.8272,0,-30.381639086740655,-30.381639086740655,1124.53,1123.48,0,0,0,0,-40.309999999999995,1123.33,1123.34,-1
3266,10.54,1864.801,9977.1201,94.51204819277608,-20.321831381724373,74.1902168110517,1124.51,1123.34,0,0,0,0,-10.020000000000003,1123.33,1123.34,-1
3267,0,0,0,0,0,0,0,1000000,1123.33,0.08,1123.34,0.69,6.140000000000001,1123.33,1123.34,-1
3268,6.23,3762.3604000000005,3233.1308000000004,27.99339493599989,-30.065577940578702,-2.0721830045788097,1123.64,1122.34,0,0,0,0,36.69,1123.44,1123.92,0
3269,0.21000000000000002,123.626,112.3816,11.111111111112374,3.125,14.236111111112374,1123.92,1123.44,1124.54,0.72,1125.26,1.79,46.769999999999996,1124.54,1124.94,0
3270,0,0,0,0,0,0,0,1000000,1124.96,0.01,1125,0.09,35.550000000000004,1124.96,1125,0
3271,0.02,0,22.4982,0,-12.000000000011823,-12.000000000011823,1124.97,1124.85,1124.15,0.74,1124.78,0.91,-43.099999999999994,1124.28,1124.78,0
3272,0.4,179.9256,269.7986,9.833333333330074,-4.146153846151824,5.68717948717825,1124.55,1124.15,1123.93,0.76,1124.46,0.78,-27.119999999999997,1124.15,1124.45,0
3273,0.34,22.489,359.66870000000006,52.99999999999727,-26.838461538464415,26.161538461532857,1124.46,1123.93,1123.97,1.22,1124.38,0.44,-24.790000000000006,1123.97,1124.37,0
3274,0.66,742.0946,0,0.32828282828304645,0,0.32828282828304645,1124.41,1124.37,1124.11,0.83,1124.66,1.17,35.07,1124.31,1124.64,0
3275,0.5800000000000001,0,652.0296000000001,0,-29.622222222220294,-29.622222222220294,1124.47,1124.02,1124.47,0.65,1124.71,0.72,9.57,1124.47,1124.69,0
3276,0.5800000000000001,44.9911,607.2372,25.99999999999909,-7.429292929295991,18.570707070703097,1124.95,1124.47,1124.47,0.61,1124.83,0.78,23.3,1124.47,1124.82,0
3277,0.12,0,134.9376,0,0,0,1124.48,1124.48,1124.47,0.61,1124.48,1.7,-33.83,1124.47,1124.48,0
3278,0.64,0,719.6607,0,-0.9999999999990905,-0.9999999999990905,1124.47,1124.46,1123.83,0.68,1124.21,0.78,-40.22,1123.83,1124.2,0
3279,0,0,0,0,0,0,0,1000000,1123.83,0.56,1124.03,0.01,-9.829999999999998,1123.83,1124.03,0
3280,0.15000000000000002,11.2386,157.3405,0,0.9230769230760836,0.9230769230760836,1123.87,1123.86,1123.83,0.56,1123.85,0.29,11.329999999999995,1123.84,1123.85,0
3281,0,0,0,0,0,0,0,1000000,1123.84,0.06,1123.85,0.29,-6.729999999999995,1123.84,1123.85,0
3282,0.95,337.1229,730.4900999999999,-0.31746031746002873,-0.016949152542357467,-0.3344094700023862,1123.84,1123.74,1123.2,2.4,1123.86,1.15,-3.4700000000000024,1123.77,1123.82,0
3283,2.59,2910.7697999999996,0,17.047874015755262,0,17.047874015755262,1124.03,1123.83,0,0,0,0,28.39,1124.25,1124.41,1
3284,1.77,1866.3875999999998,123.66789999999999,3.614043891338878,-4.166666666662877,-0.552622775323999,1124.36,1124.22,1123.57,2.4,1124.34,1.93,-28.41,1124.03,1124.33,0
3285,0.5,0,561.904,0,-1.4430894308935511,-1.4430894308935511,1124.06,1123.76,1124.21,0.92,1124.95,1.34,18.6,1124.21,1124.65,0
3286,0.8400000000000001,0,944.3518,0,16.770833333328977,16.770833333328977,1124.57,1124.22,1124.06,0.86,1125.31,1.97,-11.219999999999999,1124.07,1124.53,0
3287,4.700000000000001,258.64529999999996,5025.2164999999995,1.3859649122794413,-4.441879272086601,-3.0559143598071605,1124.82,1123.8,1122,7.64,0,0,-39.10000000000001,1122.85,1123.12,0
3288,0.18,202.1664,0,0.333333333334925,0,0.333333333334925,1123.16,1123.12,1122.59,0.46,1123.09,1.55,-33.230000000000004,1122.85,1123.09,0
3289,2.44,1740.6946,999.1476,47.88143879868056,-15.273550724627126,32.607888074053434,1123.5,1122.27,0,0,0,0,28.38,1123.42,1123.5,0
3290,0.16,0,179.78670000000002,0,-0.6923076923070627,-0.6923076923070627,1123.74,1123.65,1123.13,1.28,1123.68,0.39,-36.8,1123.13,1123.66,0
3291,4.48,4473.8421,562.281,14.637288265322297,9.374999999991,24.0122882653133,1124.85,1123.65,0,0,1125.7,9.52,45.15,1124.23,1124.92,0
3292,0.16999999999999998,0,191.1131,0,-2.4000000000023647,-2.4000000000023647,1124.23,1124.11,1124.28,0.3,1124.88,0.53,19.35,1124.28,1124.88,0
3293,0.57,0,641.0469999999999,0,-6.23758865248466,-6.23758865248466,1124.95,1124.59,1124.43,0.85,1124.95,0.83,43.56,1124.43,1124.95,0
3294,0.1,89.98519999999999,22.4886,5.666666666665303,-25.99999999999909,-20.333333333333787,1124.95,1124.43,1124.16,0.12,1124.77,0.75,-45.39999999999999,1124.43,1124.77,0
3295,0.08,0,89.9598,0,-4.499999999999697,-4.499999999999697,1124.7,1124.43,1123.4,0.12,1124.11,0.75,-49.349999999999994,1123.41,1124.11,0
3296,0.04,44.9596,0,0,0,0,1123.99,1123.99,1123.71,0.05,1123.73,2.52,-5.139999999999999,1123.71,1123.73,0
3297,0.09000000000000001,0,101.14770000000001,0,-6.000000000005912,-6.000000000005912,1123.89,1123.77,1123.41,0.97,1123.71,0.13,-29.479999999999993,1123.42,1123.71,0
3298,1.4700000000000002,0,1651.0520000000001,0,-8.899198167240785,-8.899198167240785,1123.42,1122.53,1122.54,3.17,1123.7,2.4,-20.78,1123.02,1123.18,0
3299,1.7400000000000002,0,1952.8424,0,-6.70175820982421,-6.70175820982421,1123.13,1122.31,1122.01,3.9,1122.83,2.4,-40.629999999999995,1122.18,1122.76,0
3300,11.709999999999999,1695.3412,11446.608900000001,3.600000000001425,-3.530657123436167,0.0693428765652575,1122.93,1122.16,0,0,0,0,33.39,1122.7,1122.71,0
3301,0,0,0,0,0,0,0,1000000,1122.7,0.05,1122.71,1.04,9.059999999999999,1122.7,1122.71,0
3302,0.73,561.355,258.1504,0,-3.3874999999997613,-3.3874999999997613,1122.71,1122.26,1122.42,2.4,1123.46,1.62,27.490000000000002,1122.92,1122.93,0
3303,0.22000000000000003,112.28699999999999,134.7133,3.0999999999994543,-13.500000000012733,-10.400000000013279,1122.92,1122.56,1122.29,0.66,1122.9,0.5,-32.010000000000005,1122.39,1122.89,0
3304,0.2,179.6592,44.9168,0,1.2500000000045475,1.2500000000045475,1122.92,1122.87,1122.69,0.82,1122.93,0.29,38.68000000000001,1122.92,1122.93,0
3305,0.58,561.4899,89.85360000000001,3.3000000000007885,0,3.3000000000007885,1123.17,1122.93,1122.81,0.82,1123.36,0.66,43.81999999999999,1123.17,1123.18,0
3306,1.98,1988.3005999999996,235.94480000000001,1.3373365764657947,2.6428571428579875,3.980193719323782,1123.58,1123.18,1122.27,2.4,1123.43,2.4,-43.230000000000004,1122.69,1123.38,0
3307,0,0,0,0,0,0,0,1000000,1122.41,0.03,1122.97,1.05,-27.650000000000002,1122.41,1122.97,0
3308,0.6000000000000001,0,673.5093,0,-0.7358490566035333,-0.7358490566035333,1122.86,1122.47,1122.33,0.82,1123.17,1.05,36.910000000000004,1122.68,1123.16,0
3309,1.8799999999999997,179.55239999999998,1930.5093,0.7499999999993179,-4.970939798685225,-4.220939798685907,1122.68,1122.14,1122,7.64,1122.23,2.24,-39.550000000000004,1122.05,1122.2,0
3310,17.31999999999999,2637.5958,16792.784999999996,33.979135105386554,-127.26046279266843,-93.28132768728187,1122.7,1120.52,0,0,0,0,-19.029999999999994,1120.5,1120.85,-1
3311,1.0499999999999998,784.469,392.17499999999995,0.24285714285724683,0,0.24285714285724683,1120.67,1120.5,1120.7,3.36,1121.65,1.05,28.260000000000005,1121.12,1121.37,0
3312,16.380000000000003,537.7321999999999,17814.5359,20.278571428577617,-29.226944104867783,-8.948372676290164,1121.29,1120,0,0,0,0,-32.620000000000005,1119.07,1119.38,-1
3313,12.239999999999998,1354.5118,12340.5423,34.63825757577155,-33.478922798238855,1.1593347775326976,1119.77,1118.38,0,0,0,0,-24.5,1119.09,1119.1,-1
3314,0.55,548.3754999999999,67.15559999999999,2.0344827586216816,-0.16666666666651508,1.8678160919551665,1119.27,1119.1,1118.62,2.52,1119.45,1.18,26.689999999999998,1119.1,1119.25,0
3315,2.35,1970.7,660.4745999999999,3.644922913345197,-5.970588235293146,-2.325665321947949,1120.04,1119.1,1119.37,2.84,1120.38,2.4,37.14,1119.73,1120.02,0
3316,2.3500000000000005,2351.9687000000004,279.9712,4.996384820853234,5.5288461538472475,10.52523097470048,1120.46,1119.36,1119.71,2.4,1120.6,2.4,15.029999999999998,1120.23,1120.58,0
3317,1.7800000000000002,1983.3575,11.2036,2.880498533724304,-16.000000000008185,-13.11950146628388,1120.71,1120.36,1120.36,2,1121.08,2.02,20.89999999999999,1120.37,1120.71,0
3318,0.23,224.15040000000005,33.6297,9.333333333332424,0,9.333333333332424,1120.99,1120.71,1120.43,0.83,1120.95,0.39,4.849999999999998,1120.43,1120.94,0
3319,1.0699999999999998,134.5092,1064.7183,0,-18.638847491312983,-18.638847491312983,1120.91,1120.51,1120.5,2,1121.47,1.19,34.39,1120.5,1120.87,0
3320,0.48000000000000004,538.0697,0,12.280303030300388,0,12.280303030300388,1121.5,1120.86,1120.79,0.83,1121.56,0.64,25.439999999999998,1121.06,1121.5,0
3321,0.36,0,403.5816,0,0,0,1121.06,1121.06,1120.62,0.73,1121.49,2.4,21.28,1120.62,1121.48,0
3322,9.879999999999999,9954.064900000001,1120.8632,22.271228730401074,-6.000196078427596,16.271032651973478,1120.98,1120.53,0,0,0,0,-20.380000000000003,1120.66,1121.06,0
3323,0.74,224.13400000000001,605.2834,0.049999999999954525,-13.767857142861674,-13.71785714286172,1121.16,1120.51,1120.51,2.43,1120.96,0.83,-37.96,1120.54,1120.96,0
3324,0,0,0,0,0,0,0,1000000,1120.56,0.31,1120.88,0.11,-15.11,1120.56,1120.88,0
3325,0.71,437.13939999999997,358.72,-0.026315789474258628,0.40625000000034106,0.37993421052608245,1121,1120.87,1120.5,2,1121.05,1.03,37.01,1120.64,1120.99,0
3326,5.4300000000000015,0,6083.5323,0,-11.480716432379177,-11.480716432379177,1120.71,1119.66,0,0,0,0,-29.54,1119.66,1120.18,-1
3327,7.579999999999998,1802.6792,6686.2909,44.77593708165273,-5.697111871322028,39.0788252103307,1120.77,1119.65,0,0,0,0,37.339999999999996,1120.11,1120.64,0
3328,2.7899999999999996,0,3125.0315,0,23.714641744547563,23.714641744547563,1120.36,1119.98,1118.97,3.12,0,0,-33.519999999999996,1119.64,1120.09,0
3329,4.29,1903.422,2899.0881,0,-9.365632687110516,-9.365632687110516,1119.66,1119.31,0,0,0,0,-37.61,1118.98,1119.66,0
3330,0.25,0,279.7693,0,-0.14285714285701293,-0.14285714285701293,1119.08,1119.07,1118.04,2.4,1118.42,0.72,-35.53,1118.24,1118.42,0
3331,3.4499999999999993,581.49,3276.4357999999993,2.019999999998163,-34.73318459020612,-32.71318459020796,1118.61,1118.04,1118,4.11,0,0,32.82,1119.13,1119.15,0
3332,1.05,1118.6428,55.973299999999995,0.03571428571425323,57.49999999999318,57.535714285707435,1119.59,1118.64,1119.33,3.36,1119.86,2.4,17.729999999999993,1119.54,1119.64,0
3333,0.07,0,78.3678,0,0,0,1119.54,1119.54,1119.59,0.63,1119.64,0.09,47.28999999999999,1119.59,1119.64,0
3334,0.98,0,1097.2149,0,0.270833333333087,0.270833333333087,1119.62,1119.6,1118.98,2.4,1119.93,1.52,-42.35,1119.05,1119.43,0
3335,3.750000000000001,3504.6655,694.0591999999999,6.932557125410895,-23.516666666668016,-16.58410954125712,1119.93,1119.43,1118,4.11,0,0,-3.259999999999999,1118.89,1119.54,0
3336,0.04,0,44.751599999999996,0,0,0,1118.79,1118.79,1119.81,0.5,1120.09,0.54,49.75999999999999,1119.81,1120.09,0
3337,2.21,2475.4181,0,0.006756756756750612,0,0.006756756756750612,1120.1,1120.09,1119.86,2.4,1121.26,2.4,33.56999999999999,1120.54,1120.57,0
3338,4.510000000000001,44.8228,5008.998299999999,0,-1.7838502528573623,-1.7838502528573623,1120.69,1120.57,0,0,0,0,-39.94999999999999,1120.03,1120.52,0
3339,8.35,1487.3561,7856.4169999999995,2.5340845070418436,-38.84650355612298,-36.312419049081136,1120.03,1118,0,0,0,0,-38.14,1118.04,1118.3,0
3340,5.419999999999997,380.2072999999999,5679.2449,16.964285714294917,-20.178106715575566,-3.213821001280647,1118.27,1117.44,0,0,0,0,-27.099999999999998,1117.28,1117.55,0
3341,1.5100000000000002,447.0176,1240.806,0.6666666666660603,0.13145161290339047,0.7981182795694508,1117.86,1117.52,1117.22,2.52,1118.75,2.34,25.33,1117.6,1117.9,0
3342,3.91,1151.3407,3218.4119,4.713725490195581,-0.8827440755916698,3.8309814146039116,1117.95,1117.21,0,0,0,0,14.819999999999999,1117.33,1117.64,0
3343,27.82,25547.1004,5580.9238000000005,124.82906222291028,-13.876509915208876,110.9525523077014,1119.7,1117.35,0,0,0,0,29.29,1119.54,1119.55,0
3344,1.54,425.37199999999996,1298.3892,-1.6470588235292511,-0.25450292397637675,-1.9015617475056277,1119.55,1119.21,1118.53,2.4,1119.92,1.65,-41.25,1118.64,1119.18,0
3345,0.8700000000000001,772.3115,201.54740000000004,0.07142857142850646,2.67857142857224,2.7500000000007465,1119.71,1119.29,1119.38,1.62,1120.3,2.4,44.739999999999995,1119.48,1119.89,0
3346,1.7400000000000002,1153.6627999999998,794.9492000000001,15.144670824672211,2.158333333335728,17.303004158007937,1120.09,1119.45,1119.23,2.4,1121.22,2.1,11.29,1119.66,1120.06,0
3347,1.3599999999999999,179.2036,1343.5778,3.249999999998939,-3.2676253176239682,-0.01762531762502929,1120.03,1119.61,1118.89,1.62,1120.51,2.4,-13.250000000000002,1119.6,1119.83,0
3348,1.1,0,1231.5545,0,-60.02222222221311,-60.02222222221311,1119.61,1119,1118.26,1.72,1119.22,3.67,-33.83,1118.71,1118.74,0
3349,1.34,0,1498.9809,0,-27.834992784992732,-27.834992784992732,1118.72,1118.26,1117.6,2.4,1118.72,4.3,-36.25,1118,1118.01,0
3350,0.59,0,659.9566999999998,0,-56.01754385964365,-56.01754385964365,1118.59,1118.02,1118.09,2.52,1118.68,0.83,48.769999999999996,1118.37,1118.68,0
3351,0.71,11.1844,782.7716,22.00000000000273,-0.7727272727270867,21.227272727275643,1118.55,1118.22,1118.21,2.52,1118.7,0.83,9.989999999999997,1118.23,1118.69,0
3352,0.01,0,11.184000000000001,0,0,0,1118.4,1118.4,1118.42,0.43,1118.44,1,2.639999999999999,1118.42,1118.44,0
3353,1.08,1118.44,89.49600000000001,0,3.2499999999998863,3.2499999999998863,1118.7,1118.44,1118.24,2.73,1119.04,2.89,40.44,1118.86,1119,0
3354,8.89,4955.9385,4988.653399999999,50.69999999999936,-3.845722231410455,46.85427776858891,1118.99,1118.24,0,0,0,0,-36.97,1118.33,1118.91,0
3355,6.94,7553.2678,212.72270000000003,1.5011091423925582,-37.70588235294835,-36.204773210555786,1119.63,1118.91,0,0,0,0,35.46,1119.1,1119.55,0
3356,1.9899999999999998,459.0155,1768.2454999999998,0,-1.001012223069588,-1.001012223069588,1119.55,1119.07,1118.39,2.4,1119.51,2.52,15.139999999999999,1119.09,1119.5,0
3357,1.04,44.7844,1119.2544,13.49999999999909,-7.601102941176022,5.898897058823067,1119.61,1119.07,1118.9,1.56,1119.76,2.4,31.94,1119.14,1119.61,0
3358,0.7500000000000001,839.8179000000001,0,-6.141203703706804,0,-6.141203703706804,1119.93,1119.29,1118.9,1.56,1119.92,0.78,41.599999999999994,1119.49,1119.91,0
3359,2.12,649.4751000000001,1723.7078000000001,3.377777777777232,-16.591650326799765,-13.213872549022536,1119.93,1119.08,1118.66,2.4,1119.52,2.4,-37.42,1119.07,1119.45,0
3360,1.2100000000000002,111.96700000000001,1242.0869,6.000000000001364,-11.100718778080699,-5.100718778079335,1119.67,1118.83,1118.66,2.4,1119.38,2.4,-34.980000000000004,1118.69,1119.22,0
3361,0.13,44.75,100.7191,-8.749999999997726,-0.12499999999988631,-8.874999999997613,1119.11,1118.75,1118.2,0.24,1118.71,0.51,-39.47999999999999,1118.7,1118.71,0
3362,1.04,22.3546,1140.4296,14.999999999997726,-15.97644927535681,-0.9764492753590837,1118.7,1117.43,1117.46,2.4,1118.43,2.4,-37.14,1117.49,1118.12,0
3363,0.55,0,614.6722,0,-0.6547619047624461,-0.6547619047624461,1117.69,1117.54,1117.55,0.64,1118.37,0.64,0.9600000000000009,1118.09,1118.12,0
3364,0.62,0,693.2204,0,-0.06249999999994316,-0.06249999999994316,1118.1,1118.09,1117.54,1.56,1117.9,0.73,-31.44,1117.54,1117.89,0
3365,0.09,100.61400000000002,0,20.9999999999809,0,20.9999999999809,1118.12,1117.91,1117.84,0.78,1118.65,0.64,38.769999999999996,1117.84,1118.57,0
3366,0.5700000000000001,637.5391,0,21.789682539668135,0,21.789682539668135,1118.77,1117.96,1118.06,2.4,1118.96,0.64,21.86,1118.5,1118.56,0
3367,2.26,1409.5312000000001,1118.5434,1.6616666666670503,-1.0173611111108964,0.6443055555561539,1118.78,1118.5,1118.27,2.4,1119.22,2.4,32.8,1118.55,1118.56,0
3368,0.04,0,44.742,0,0,0,1118.55,1118.55,1118.55,0.86,1118.56,0.49,-15.75,1118.55,1118.56,0
3369,3.03,1711.7528,1678.2921999999999,5.366522366522538,-21.358948432755557,-15.992426066233017,1119.03,1118.56,0,0,1120.22,3.6,38.129999999999995,1118.66,1119.17,0
3370,7.289999999999999,7042.052900000001,1119.5472,21.224506753125898,-3.2187878787883344,18.005718874337564,1120.11,1119.29,0,0,0,0,37.54,1119.08,1119.66,0
3371,1,0,1119.2773999999997,0,-1.7119047619036787,-1.7119047619036787,1119.58,1119.15,1119.04,2.4,1120,2.4,6.4,1119.6,1119.71,0
3372,3.85,1499.1987000000001,2808.3603000000003,22.511744639379838,-11.381490853915555,11.130253785464282,1119.65,1118.45,0,0,0,0,-38.739999999999995,1118.61,1119.24,0
3373,0.67,257.3378,492.04,2.565217391303992,-0.03124999999997158,2.5339673913040204,1118.86,1118.27,1118.4,0.84,1118.96,0.89,-48.379999999999995,1118.41,1118.96,0
3374,0.64,716.1396,0,12.5,0,12.5,1119.23,1118.94,1118.9,2.4,1119.54,0.78,51.940000000000005,1118.93,1119.53,0
3375,2.34,380.6096,2237.4582,1.5937499999999716,-38.19584005899549,-36.60209005899552,1119.44,1118.26,1118.31,2.55,1119.28,2.4,-52.650000000000006,1118.33,1118.93,0
3376,0.54,604.2274000000001,0,0.01923076923075174,0,0.01923076923075174,1118.94,1118.93,1118.55,0.81,1119.2,0.72,44.699999999999996,1119.09,1119.18,0
3377,1.1400000000000001,0,1275.2861000000003,0,35.84222526220874,35.84222526220874,1119.13,1118.59,1118.19,1.56,1118.98,2.4,-39.029999999999994,1118.2,1118.7,0
3378,0.2,11.188900000000002,212.553,0,-1.000000000000287,-1.000000000000287,1118.89,1118.7,1118.13,2.89,1118.53,0.72,-40.03,1118.14,1118.52,0
3379,1.23,0,1375.3428000000001,0,-1.6474747474742828,-1.6474747474742828,1118.5,1118.13,1117.73,2.4,1118.86,2.4,11.700000000000001,1118.14,1118.29,0
3380,0,0,0,0,0,0,0,1000000,1118.14,0.5,1118.58,0.02,17.99,1118.14,1118.58,0
3381,0.33,346.7906,22.363200000000003,0.0344827586206583,-25.99999999999909,-25.965517241378432,1118.68,1118.16,1117.16,0.86,1118.14,0.65,-34.78999999999999,1117.23,1118.14,0
3382,6.360000000000001,0,7107.259,0,-10.784720672651028,-10.784720672651028,1118.16,1117.23,0,0,0,0,-14.850000000000001,1117.17,1117.44,0
3383,33.2,4665.2615000000005,32376.8328,151.91352327448362,-184.0713223815464,-32.15779910706275,1117.43,1115.36,0,0,0,0,-30.499999999999993,1116.32,1116.58,0
3384,25.989999999999995,29035.955200000008,0,13.805198789865894,0,13.805198789865894,1118.13,1116.55,0,0,0,0,37.529999999999994,1118.02,1118.45,0
3385,2.6000000000000005,1230.1191999999999,1677.2822999999999,17.066700843012804,-6.087836257308008,10.978864585704795,1118.57,1118,0,0,1118.9,3.24,1.6400000000000006,1118.35,1118.57,0
3386,0,0,0,0,0,0,0,1000000,1117.84,0.91,1118.5,0.01,-44.370000000000005,1117.84,1118.5,0
3387,1.69,335.50969999999995,1554.1335,51.70833333332325,-26.8158333333354,24.89249999998785,1118.72,1117.78,1117.42,2.4,1118.36,2.4,-15.76,1117.88,1117.89,0
3388,0.30000000000000004,335.3670000000001,0,0,0,0,1117.89,1117.89,1117.84,0.55,1117.89,0.74,9.090000000000005,1117.88,1117.89,0
3389,1.5700000000000003,648.0684000000001,1106.5778,9.849462365615079,-10.830303030316676,-0.9808406647015975,1117.89,1116.86,1116.43,2.4,1117.34,2.4,-35.68,1116.98,1117.01,0
3390,0.7,491.48440000000005,290.4198,0.060606060606005485,-0.541666666666174,-0.48106060606016854,1117.01,1116.99,1117,0.86,1117.5,2.4,-7.119999999999999,1117,1117.01,0
3391,1.1600000000000001,681.7133,614.5408,11.541883116881625,-9.008333333328173,2.5335497835534535,1117.86,1117,1116.85,1.24,1118.35,1.63,31.67,1117.46,1117.8,0
3392,0.02,22.3534,0,-25.99999999999909,0,-25.99999999999909,1117.8,1117.54,1117.53,0.24,1117.76,0.12,-12.599999999999998,1117.53,1117.76,0
3393,4.49,816.0597,4202.9364,0,8.814287703983043,8.814287703983043,1118.17,1117.73,0,0,1118.91,9.52,26.240000000000002,1117.89,1118.04,0
3394,1.5999999999999999,1789.2983,0,2.7145533309909675,0,2.7145533309909675,1118.57,1118.28,1118.16,2.4,1118.91,9.52,43.7,1118.9,1118.91,0
3395,21.940000000000005,22333.779800000004,2241.1748999999995,124.57609093644025,-12.53931998330936,112.0367709531309,1121.62,1118.91,0,0,0,0,63.09,1121.24,1121.78,1
3396,5.6899999999999995,4701.9069,1682.6190000000001,23.082533846869563,-6.551748689905105,16.530785156964452,1122.2,1121.61,0,0,0,0,33.97999999999999,1122.55,1122.81,1
3397,18.259999999999998,11631.7075,8867.120300000002,147.4543398283415,-40.693121486811336,106.76121834153017,1123.63,1121.92,0,0,0,0,4.859999999999998,1122.57,1123.39,1
3398,3.31,123.5179,3592.7711,33.66666666667394,0.4935237131473844,34.16019037982132,1123.43,1122.61,0,0,1124.11,9.52,34.919999999999995,1122.77,1123.35,1
3399,3.21,1134.3446,2470.2812000000004,10.175836550852807,2.8950634058042266,13.070899956657033,1123.43,1122.8,0,0,1124.11,9.52,37.47,1123.09,1123.25,1
3400,5,0,5614.6197,0,35.2035892382308,35.2035892382308,1123.21,1122.86,0,0,1124.11,9.52,-36.099999999999994,1122.87,1123.43,0
3401,32.78,27111.846999999998,9735.045600000001,24.601813591558756,-12.943632034131781,11.658181557426971,1124.8,1123.39,0,0,0,0,58.41999999999999,1123.83,1124.5,0
3402,7.46,101.1582,8279.558599999998,1.5555555555566671,34.155392173966305,35.71094772952297,1124.33,1123.15,0,0,0,0,-60.91999999999999,1122.86,1123.13,0
3403,11.399999999999999,6021.9193,6788.6318,27.257447239748647,-11.606176792550588,15.651270447198058,1124.36,1122.86,0,0,0,0,52.33,1124.09,1124.4,0
3404,2.89,1406.0299,1843.8883999999998,103.90848133627254,-43.77859649122432,60.129884845048224,1124.96,1124.09,1123.49,3.6,0,0,24.09,1124.01,1124.71,0
3405,12.649999999999999,5646.5153,8580.5308,52.94207812476876,-32.6564134695705,20.28566465519825,1125.23,1124.1,0,0,0,0,48.269999999999996,1124.15,1124.89,0
3406,9.27,4656.9116,5767.7307,3.4534340659332257,5.9643520609740035,9.417786126907226,1125.03,1124.22,0,0,0,0,28.119999999999997,1124.37,1125.01,0
3407,0.61,326.2517,359.8285,9.954545454544325,-59.333333333327374,-49.37878787878305,1125.01,1124.41,1124.39,1.01,1124.98,0.73,18.669999999999998,1124.39,1124.98,0
3408,9.609999999999998,10218.749800000001,596.1546,8.756332360650191,-0.900000000000091,7.856332360650101,1125.91,1124.82,0,0,0,0,33.72,1125.16,1125.86,1
3409,9.09,3479.2278000000006,6754.423699999999,106.36402147495619,-1.129939607507063,105.23408186744913,1126.51,1125.14,1126,16.04,0,0,51.29,1126.25,1126.81,1
3410,4.26,2546.5254999999997,2252.8324,40.119696969707476,-17.73169871794795,22.387998251759527,1126.86,1126.3,1126,16.04,0,0,-47.92999999999999,1126.27,1126.65,1
3411,5.65,664.6156000000001,5698.132,9.857007575760152,-13.583405797106149,-3.7263982213459963,1126.65,1126,1126,13.29,0,0,-46.20000000000001,1126.01,1126.48,0
3412,1.86,315.3903,1779.1435999999999,2.2673796791449976,-2.6493316624918397,-0.3819519833468421,1126.4,1126,1124.22,2.32,1125.75,2.4,-53.33,1125.21,1125.56,0
3413,7.21,90.05570000000002,8017.0374,0,-29.3491527671722,-29.3491527671722,1126.19,1124.15,0,0,0,0,-39.21,1124.16,1124.47,0
3414,1.98,2226.5445,0,0.13637779665804645,0,0.13637779665804645,1124.56,1124.44,1124.15,2.77,1125.04,2.52,21.72,1124.42,1124.94,0
3415,0.13,0,146.181,0,-4.2499999999999245,-4.2499999999999245,1124.94,1124.43,1124.42,0.55,1124.43,5.76,-19.08,1124.42,1124.43,0
3416,0.55,0,618.431,0,0,0,1124.42,1124.42,1124.26,1.3,1124.43,5.68,-25.689999999999998,1124.26,1124.27,0
3417,6.920000000000001,292.2905,7487.424899999999,10.46491228071238,-3.114578005117941,7.35033427559444,1124.26,1123.82,0,0,0,0,-36.28,1123.73,1124.27,0
3418,6.8,561.7194000000001,7077.8744,4.889952153111921,-28.067682506519603,-23.17773035340768,1123.88,1122.85,1121.51,9.52,0,0,-30.28,1122.62,1122.78,0
3419,24.530000000000005,22628.014799999994,4903.0941,21.470315261249496,-5.296586721809639,16.173728539439857,1122.88,1121.78,0,0,0,0,-46.81,1120.91,1121.43,-1
3420,8.299999999999999,0,9303.0749,0,-11.41728505381049,-11.41728505381049,1121.86,1120.05,0,0,0,0,-33.96000000000001,1120.05,1120.38,-1
3421,9.310000000000002,1120.2284000000002,9300.7951,15.925621118010389,-87.14084697043819,-71.2152258524278,1120.45,1118.92,0,0,0,0,-42.36999999999999,1118.66,1118.81,-1
3422,0.87,503.3378,469.73940000000005,-6.188405797095821,-19.221153846144574,-25.409559643240396,1118.69,1118.16,1118.18,2.4,1119.19,1.97,-23.439999999999998,1118.2,1119.07,0
3423,16.810000000000002,18245.2155,570.3081000000001,26.284720241372572,-19.999999999995076,6.284720241377492,1119.98,1118.17,0,0,0,0,46.47,1120.54,1121.5,0
3424,24.489999999999995,16775.9727,10667.728000000001,41.80310968620819,-22.444599819054638,19.358509867153547,1121.5,1119.98,0,0,0,0,-33.669999999999995,1119.77,1120.77,0
