num,amount,buySum,sellSum,buySpread,sellSpread,spreadSum,maxPrice,minPrice,layerBidPrice,layerBidAmount,layerAskPrice,layerAskAmount,imbalance,bid1,ask1
12046,1.48,1214.8525999999997,449.7849,31.78192220014691,-9.214285714303319,22.567636485843586,1125.04,1124.44,1124.59,1.56,1125.71,2.29,24.34,1124.69,1125.29
12047,2.0100000000000002,337.4475,1922.9925,3.037037037035117,-3.8695941313570925,-0.8325570943219758,1124.87,1124.43,1124.09,2.66,0,0,-24.58,1124.25,1124.26
12048,0.9700000000000001,989.2388,101.1959,18.204292929298603,-6.624999999999659,11.579292929298946,1124.87,1124.09,1124.75,1.29,1125.44,1.41,24.36,1124.9,1125.35
12049,12.169999999999998,9086.3273,4598.436600000001,23.597424840912772,-36.77351435796877,-13.176089517056004,1125.35,1123.37,0,0,0,0,-36.64,1123.4,1124.03
12050,3.67,2909.2385999999997,1213.078,-2.112946428565717,-2.3417748917756853,-4.4547213203414024,1123.49,1122.8,0,0,1124.33,4.58,-38.040000000000006,1123.15,1123.69
12051,1.5100000000000002,752.6171000000002,943.4667,4.2556390977428835,-6.1428571428570775,-1.887218045114194,1123.64,1123.1,1122.88,2.71,1124,2.33,-27.840000000000003,1123.02,1123.58
12052,2.0200000000000005,1808.6020999999998,460.44700000000006,23.05219545336014,-1.6250000000002274,21.427195453359914,1123.62,1122.9,1123.39,2.67,1124.15,2.67,30.019999999999996,1123.53,1123.62
12053,3.2800000000000002,2135.5757,1550.7826,8.945059992264643,-0.5882816014389611,8.35677839082568,1124.33,1123.57,0,0,0,0,31.330000000000002,1124.24,1124.26
12054,0.96,1000.7497000000001,78.726,12.62422360249681,-22.499999999990905,-9.875776397494095,1124.78,1124.26,1124.34,1.67,1125.36,2.63,28.370000000000005,1124.52,1125
12055,3.04,0,3418.4238000000005,0,-4.648277679977956,-4.648277679977956,1124.64,1124.38,1123,4.74,0,0,-23.71,1123.95,1124.25
12056,0.9800000000000001,932.8577,168.59339999999997,2.5999999999995302,-9.66666666666798,-7.066666666668451,1124.25,1123.8,1123.25,1.99,1124.7,2.36,-41.57,1123.57,1124.15
12057,4,2078.7914,2415.6274,1.0588235294108017,-1.0469517212776787,0.011871808133123163,1123.72,1123.49,1123,4.74,0,0,2.4099999999999984,1123.84,1123.92
12058,1.07,1101.449,101.16359999999999,0.8818681318675796,0.8888888888880805,1.77075702075566,1124.04,1123.81,1123.51,1.99,1124.66,5.03,19.17,1123.62,1124.07
12059,0.26,292.20439999999996,0,2.4935897435892245,0,2.4935897435892245,1124,1123.68,1123.51,0.9,1124,0.37,-11.57,1123.95,1124
12060,0.41000000000000003,191.08,269.7122,2.647058823529679,-4.300000000000637,-1.6529411764709576,1124,1123.55,1123.41,2.66,1124.25,1.01,-17.96,1123.72,1124
12061,1.65,483.2554999999999,1370.9063999999998,5.999999999998333,14.587559808618018,20.587559808616348,1123.98,1123.49,1123.05,1.99,1124.17,4.53,-1.120000000000001,1123.28,1123.59
12062,0.16,0,179.72639999999998,0,0,0,1123.29,1123.29,1123.3,0.25,1123.45,0.35,-9.78,1123.3,1123.45
12063,10.22,2155.5045,9320.745599999997,1.1328340916732096,-4.084464848569797,-2.951630756896588,1123.3,1122.2,0,0,0,0,-31.47,1122.98,1123.17
12064,1.76,1753.0634,224.68810000000002,20.705628536012203,3.5934065934050743,24.299035129417273,1123.93,1122.9,1123.99,1.8,1124.45,2.3,35.37,1123.99,1124
12065,4.970000000000001,539.2825,5045.7047,-17.121212121211194,-1.96893939394168,-19.090151515152876,1124,1122.87,0,0,0,0,-19.130000000000003,1122.88,1123.68
12066,0.6200000000000001,696.6834000000001,0,6.799999999998363,0,6.799999999998363,1124,1123.64,1123.66,5.75,1124.42,1.14,33.480000000000004,1123.73,1124
12067,2.89,3058.5295,191.1769,9.300312339990016,0.4117647058819784,9.712077045871995,1124.78,1124,1123.66,5.75,1124.83,2.91,28.279999999999998,1124.09,1124.12
12068,1.33,1494.4984000000002,0,0.5526315789468658,0,0.5526315789468658,1123.7,1123.68,1123.92,2.98,1125.22,1.42,43.72,1124.12,1124.21
12069,0.8200000000000001,0,921.791,0,-0.12499999999988631,-0.12499999999988631,1124.14,1124.13,1123.6,2.88,1124.17,3.04,-46.53,1123.79,1123.87
12070,1.96,1652.255,550.843,21.103170731708968,-0.07246376811538185,21.030706963593587,1124.17,1123.69,1124.19,1.99,1125.29,2.66,38.36,1124.2,1124.77
12071,1.35,618.4662000000001,899.4321000000001,2.0909090909085672,0.8781043517880094,2.9690134426965766,1124.64,1124.19,1124.05,4.46,1124.82,1.56,-34.51,1124.06,1124.19
12072,2.1699999999999995,89.92769999999999,2349.9441,-9.466666666673216,45.000000000008335,35.53333333333512,1124.66,1124.09,1124.05,7.34,1125.08,2.22,40.35999999999999,1124.24,1124.8
12073,2.87,641.1426,2585.7719,15.069423558894966,-21.04885361552433,-5.979430056629362,1124.88,1124.24,1124.06,2.9,0,0,7.450000000000001,1124.24,1124.78
12074,7.230000000000001,8130.5977,0,5.82551712926536,0,5.82551712926536,1125.05,1124.46,0,0,0,0,30.129999999999995,1125.1,1125.12
12075,0.9,551.2973999999999,461.2745999999999,0.8888888888880805,-0.7142857142850646,0.1746031746030159,1125.11,1125.06,1124.87,2.66,1125.38,2.22,-9.219999999999997,1125.06,1125.12
12076,2.9300000000000006,2318.3738000000003,979.183,35.42273576100878,-0.85294117647115,34.56979458453763,1125.74,1125.12,0,0,0,0,21.92,1125.26,1125.74
12077,9.26,6046.093800000001,4378.526,22.329886290164705,-7.1199200676136645,15.209966222551039,1126,1125.27,0,0,0,0,-7.700000000000001,1125.23,1125.49
12078,1.1600000000000001,821.4173000000001,483.82719999999995,9.120370370373443,2.1948051947999505,11.315175565173394,1125.62,1125.1,1125.13,2.66,1125.75,1.56,11.309999999999999,1125.32,1125.6
12079,7.1899999999999995,6484.253100000001,1609.0229000000002,12.23903180153899,-4.542965367964458,7.696066433574532,1125.88,1125.12,0,0,0,0,29.25,1125.91,1126.29
12080,2.87,1148.7536,2082.8627,2.89343989344253,-5.4617559818507475,-2.568316088408215,1126.32,1125.77,1125.1,3.25,0,0,8.59,1125.91,1126.31
12081,1.4300000000000002,484.27650000000006,1125.8595,5.650000000002251,-3.6563103563109287,1.9936896436913223,1126.32,1125.82,1125.64,1.94,1126.32,1.82,-23.32,1125.82,1126.15
12082,1.5,1250.0223,439.19309999999996,1.4605734767091267,0.43333333333218127,1.893906810041308,1126.19,1126.12,1126,3.19,1126.54,2.03,26.21,1126.16,1126.31
12083,7.260000000000001,3175.6648,4999.0918,3.8275157712642973,-14.738659862782956,-10.911144091518661,1126.32,1125.4,0,0,0,0,-23.709999999999994,1125.77,1126.17
12084,3.22,3187.4044999999996,439.1478,0.04706690616551848,-0.7692307692306526,-0.7221638630651341,1126.32,1126.02,0,0,0,0,29.950000000000003,1126,1126.32
12085,1.4700000000000002,0,1655.0979000000002,0,-1.0770370370436366,-1.0770370370436366,1126,1125.84,1125.44,1.58,1126.54,2.03,-27.470000000000002,1125.79,1126.03
12086,2.1700000000000004,1238.5929,1204.5468999999998,-0.0958904109588169,-2.8272085385928567,-2.9230989495516737,1126.04,1125.63,1125.1,3.25,1126.08,2.34,-36.239999999999995,1125.11,1125.58
12087,3.48,798.8291999999999,3116.6237,12.000000000011823,20.335284280934136,32.33528428094596,1125.34,1125.1,0,0,1126.23,4.55,13.879999999999997,1125.11,1125.59
12088,4.829999999999999,1373.2160999999999,4061.7861999999996,15.28128679562823,-5.93543915879704,9.34584763683119,1125.69,1125.1,0,0,0,0,21.73,1125.12,1125.53
12089,3.63,2295.7265,1788.9515999999999,16.602971623426164,-5.549145299148949,11.053826324277216,1125.77,1125.1,0,0,0,0,27.099999999999998,1125.27,1125.8
12090,3.8100000000000005,2847.6371000000004,1440.3077,12.194367106318193,-5.228333333331818,6.966033772986373,1125.89,1125.08,0,0,0,0,24.8,1125.22,1125.86
12091,1.8900000000000001,1001.9632999999999,1125.301,1.3261494252870976,-0.923076923076958,0.40307250221013957,1125.85,1125.22,1125.17,2.66,1126.36,2.66,7.549999999999999,1125.36,1125.82
12092,0.81,472.54619999999994,438.8653999999999,0,-2.5,-2.5,1125.36,1125.11,1124.87,3.26,1125.65,2.69,-25.520000000000003,1125,1125.04
12093,0.9900000000000002,1113.8388,0,9.162895927604845,0,9.162895927604845,1125.33,1125.02,1124.95,1.63,1125.69,1.07,26.17,1125.42,1125.46
12094,3.23,2250.9827999999998,1383.8755999999998,7.502397602395084,-22.121195368097275,-14.618797765702194,1125.81,1125,1124.77,3.33,0,0,31.339999999999996,1125.37,1125.61
12095,1.4300000000000002,101.29919999999998,1508.0749000000003,-2.375000000017735,-0.044517221908485755,-2.4195172219262213,1125.57,1125.36,1124.93,1.99,1126.14,2,-29.489999999999995,1125.04,1125.59
12096,6.8100000000000005,1180.4679,6477.7385,0.7081027667981883,-11.45714358053307,-10.749040813734881,1125.04,1124.01,1121.89,27.9,0,0,-40.290000000000006,1123.4,1123.84
12097,16.619999999999997,4787.0425,13890.343700000003,7.4761186436788485,23.636058976963692,31.11217762064254,1124.55,1123.19,0,0,0,0,33.57,1124.56,1124.58
12098,1.5999999999999999,449.73049999999995,1349.2416999999998,0.9142857142848827,13.65449354666362,14.568779260948503,1124.92,1124.32,1124.34,1.61,1125.44,2.32,21.150000000000002,1124.89,1125.04
12099,0.5700000000000001,202.41,438.5825,2.1666666666672225,-8.034482758622692,-5.86781609195547,1124.97,1124.11,1123.69,2.98,1124.87,1.87,-40.790000000000006,1123.93,1124.46
12100,4.739999999999999,1203.1817,4128.3785,0.07521697203464711,2.3327088948765846,2.4079258669112313,1125.11,1124.46,0,0,0,0,37.900000000000006,1124.85,1124.99
12101,2.37,1755.1260000000002,911.2095,2.8198310948221303,0.1234567901236252,2.9432878849457556,1125.51,1124.66,1124.84,2.98,1126.31,2.66,29.75,1125.16,1125.84
12102,2.6800000000000006,22.4846,2992.0695,-18.000000000006366,-11.991773893950779,-29.991773893957145,1125.19,1124.23,1124.48,2.85,0,0,-34.26,1124.48,1124.55
12103,1.41,1124.8393,461.1024,2.922077922077627,-0.5853658536585588,2.336712068419068,1124.88,1124.55,1124.48,2.97,1125.68,4.53,38.82,1124.5,1124.86
12104,1.21,877.5693,483.5673999999999,19.267857142856673,-76.48333333333198,-57.215476190475314,1125.23,1124.5,1124.48,2.85,1125.68,1.87,4.560000000000002,1124.7,1124.9
12105,4.47,1721.633,3308.4681,6.393671926091572,-7.517039621984965,-1.123367695893394,1125.65,1124.81,0,0,0,0,-33.46,1124.31,1124.56
12106,1.21,1360.7986999999998,0,2.0294325215013904,0,2.0294325215013904,1124.73,1124.57,1124.25,1.99,1125.45,2.66,34.15,1124.34,1124.99
12107,1.44,0,1619.0771,0,-1.239188826214602,-1.239188826214602,1124.38,1124.31,1123.26,1.56,1124.31,2.05,-31.490000000000002,1123.8,1124.17
12108,4.16,1371.1254999999999,3303.3597,-1.0899014778293017,-3.6837086630173026,-4.773610140846605,1124.31,1123.55,0,0,0,0,27.690000000000005,1123.7,1124.36
12109,5.710000000000001,2473.7684999999997,3947.1013,3.956840728714423,4.865780603711003,8.822621332425426,1124.77,1123.93,1122.85,9.47,0,0,-30.720000000000002,1123.85,1124.42
12110,0,0,0,0,0,0,0,1000000,1124.25,0.02,1124.32,0.04,10.189999999999998,1124.25,1124.32
12111,0,0,0,0,0,0,0,1000000,1124.19,0.09,1124.43,0.02,12.540000000000001,1124.19,1124.43
12112,1.14,1124.0610000000001,157.39120000000003,0.40439560439553646,-1.9166666666668184,-1.5122710622712818,1124.42,1123.97,1123.64,1.51,1124.95,1.56,6.5200000000000005,1123.87,1124.41
12113,1.83,1124.4358,933.1614999999999,0.18406593406576666,-3.9913419913425647,-3.807276057276798,1124.45,1124.12,1123.67,2.66,1125.18,1.87,28.89,1123.92,1124.2
12114,4.0600000000000005,2866.7312,1697.7453000000003,2.2207527984365374,-11.606070732387533,-9.385317933950995,1124.44,1123.79,0,0,0,0,-28.759999999999998,1123.76,1123.99
12115,2.01,2248.4175,11.2446,1.2386206896544378,14.000000000010004,15.238620689664442,1124.46,1124.01,1123.77,2.66,1124.86,2.37,18.7,1124.33,1124.55
12116,1.6700000000000002,1831.7467,44.9732,-11.0937499999937,0,-11.0937499999937,1124.33,1123.72,1123.5,2.66,1124.55,2.17,-18.720000000000002,1123.74,1124.21
12117,4.15,2248.6222000000002,2417.2324,2.0787251828631184,-4.69166028097319,-2.6129350981100723,1124.47,1124.06,0,0,0,0,31.19,1124.07,1124.45
12118,0.01,0,11.2408,0,0,0,1124.08,1124.08,1124.08,0.25,1124.2,0.05,27.42,1124.08,1124.2
12119,0.5800000000000001,584.6664000000001,67.4448,10.372960372962307,-46.00000000000364,-35.62703962704133,1124.54,1124.08,1124.06,1.77,1124.64,2.1,-7.760000000000001,1124.08,1124.23
12120,2.8200000000000003,134.893,3034.9692000000005,-0.49999999999954525,-4.11039687953309,-4.610396879532635,1124.12,1123.89,1123.66,2.91,0,0,-30.850000000000005,1123.89,1124.05
12121,6.49,2741.6287,4549.9257,6.7092288686720725,-6.741490790637098,-0.03226192196502494,1124.05,1123.12,0,0,0,0,-5.129999999999999,1123.96,1124.04
12122,1.55,1123.9971,618.0405,-0.7504283965721449,-1.9444444444439393,-2.6948728410160845,1124.06,1123.67,1123.51,2.91,1124.32,2.31,-1.8800000000000003,1123.75,1124.04
12123,2.02,78.67819999999999,2191.4395,-46.00000000000364,-5.268049488801064,-51.26804948880471,1124.04,1123.58,1123.17,2.66,1124.33,2.31,-35.75,1123.45,1123.94
12124,4.539999999999999,2551.3041999999996,2551.0254,12.566758287514723,-48.14559334843604,-35.57883506092131,1124.06,1123.45,0,0,0,0,37.21,1123.85,1123.93
12125,6.569999999999999,5057.408399999998,2325.9904,94.14821977431039,-123.21108585858468,-29.062866084274265,1124.7,1123.32,0,0,0,0,-23.81,1123.33,1123.34
12126,10.189999999999998,2953.9925999999996,8489.0242,26.12457381600368,-32.60853352354455,-6.483959707540876,1123.72,1122.12,0,0,0,0,-28.26,1122,1122.53
12127,10.260000000000002,4792.689899999999,6721.3379,37.006550363983884,-44.334838669554145,-7.3282883055702674,1122.71,1122,0,0,0,0,-0.05999999999999872,1122.01,1122.03
12128,5.44,3714.8504999999996,2390.0064,20.911576354687607,-25.51306373938187,-4.601487384694261,1122.61,1122.01,0,0,0,0,26.909999999999997,1122.07,1122.41
12129,4.6899999999999995,954.0248,4308.5207,25.826923076922327,-7.208114195171591,18.61880888175073,1122.54,1121.77,0,0,0,0,-32.22,1122.01,1122.21
12130,8.36,3623.9154000000003,5754.820599999999,7.549281336381515,-18.154023958275673,-10.604742621894156,1122.22,1121.49,0,0,0,0,-35.019999999999996,1121.45,1121.67
12131,4.859999999999999,3936.711599999999,1514.1000000000001,37.57307597909901,-18.01508295626229,19.55799302283672,1122.16,1121.26,0,0,0,0,33.08,1121.83,1122.09
12132,4.18,2299.8646,2389.8767000000003,-8.19938144329674,-47.6139959142982,-55.81337735759494,1122.18,1121.08,0,0,0,0,-33.19,1121.16,1121.6
12133,2.61,2254.5187,672.7554,7.336373752029276,-0.7592592592589897,6.577114492770287,1121.79,1121.25,0,0,0,0,30.490000000000002,1121.66,1121.76
12134,1.41,11.217600000000001,1570.4149000000002,0,-8.388009049768467,-8.388009049768467,1121.92,1121.4,1121.03,2.22,1121.75,4.6,-27.85,1121.26,1121.28
12135,7.610000000000001,6908.870100000001,1625.9575,12.889403039105384,-8.836274509802825,4.053128529302557,1121.94,1121.26,0,0,0,0,31.55,1121.35,1121.49
12136,0.71,325.2946,470.975,9.583333333339777,-29.05882352943148,-19.4754901960917,1121.89,1121.36,1121.57,1.15,1122,1.98,22.630000000000003,1121.61,1121.94
12137,2,112.19400000000002,2130.9800999999998,0,-14.338843887692638,-14.338843887692638,1121.94,1121.3,1121.37,4.42,1122.25,2.22,-7,1121.6,1121.78
12138,4.35,4061.2001,818.8259,1.849809981874439,-5.366666666666333,-3.516856684791894,1122,1121.5,0,0,0,0,31.82,1121.63,1122
12139,0.88,583.4371,403.7799999999999,0.04347826086952567,-4.467676767677757,-4.4241985068082315,1122,1121.6,1121.37,2.22,1122,1.03,12.77,1121.6,1121.94
12140,2.15,2322.4703,89.75500000000001,5.323602293580958,-1.0666666666656965,4.256935626915261,1122,1121.7,1121.42,2.2,1122.47,2.22,1.7700000000000014,1121.62,1122
12141,1.6099999999999999,1638.4706999999999,168.2922,30.72057105774946,-6.722222222218635,23.998348835530827,1122.49,1121.66,1121.91,2.22,1122.75,1.65,28.410000000000004,1122.39,1122.48
12142,3.26,2558.9208000000003,1099.9304,34.94673311170578,-6.326969696969822,28.619763414735964,1122.66,1122.17,0,0,0,0,32.440000000000005,1122.6,1122.75
12143,4.539999999999999,1121.9544,3973.2822000000006,0.7614071751999782,-80.68906400615465,-79.92765683095466,1122.6,1121.61,0,0,0,0,-31.310000000000002,1121.61,1121.99
12144,1,1121.9995000000001,0,0.06142728093942019,0,0.06142728093942019,1122.01,1121.99,1121.49,2.47,1122.34,1.25,20.999999999999996,1121.71,1122.01
12145,1.7000000000000002,314.07880000000006,1592.8505000000002,0,-3.3611713575289506,-3.3611713575289506,1121.98,1121.62,1121.38,2.22,1122.15,2.22,-30.769999999999996,1121.6,1121.68
12146,5.129999999999999,4712.647400000001,1043.5150999999998,14.26944689376119,0.15449628127255677,14.423943175033747,1122.84,1121.66,0,0,0,0,24.1,1122.69,1122.73
12147,0.03,0,33.6807,0,0,0,1122.69,1122.69,1122.69,0.82,1123,0.08,-20.690000000000005,1122.69,1122.7
12148,2.44,404.3006,2335.2963,7.750000000007162,-6.595457056062305,1.1545429439448571,1123.18,1122.69,1121.3,2.63,1123.38,3.21,-29.370000000000005,1122.43,1122.82
12149,0.1,0,112.2603,0,-10.83333333333106,-10.83333333333106,1122.71,1122.38,1122.75,0.5,1122.83,0.27,25.270000000000003,1122.75,1122.83
12150,1.27,291.9361,1134.216,0.5507246376806585,-5.675646258513919,-5.124921620833261,1123.11,1122.78,1122.82,1.97,1123.45,1.45,1.069999999999999,1122.87,1123.19
12151,2.25,0,2526.3406999999997,0,-14.773671096343447,-14.773671096343447,1122.87,1122.28,1121.95,2.65,1123.04,2.28,-23.33,1122.28,1122.62
12152,3.91,4019.257400000001,370.52930000000003,8.987409775824126,0.6285714285734014,9.615981204397528,1123.08,1122.49,0,0,0,0,32.300000000000004,1122.86,1122.94
12153,0.23,224.53200000000004,33.6876,-1.2999999999999545,0,-1.2999999999999545,1122.92,1122.66,1122.63,0.49,1122.69,0.48,-31.44,1122.63,1122.69
12154,0.9299999999999999,931.9238,112.333,3.671717171716359,14.500000000000075,18.171717171716434,1123.58,1122.69,1123.24,1.22,1123.67,1.83,31.85,1123.31,1123.58
12155,5.97,4124.0043,2584.7999,3.364209084344101,5.918431372554337,9.282640456898438,1123.95,1123.58,0,0,0,0,31.19,1123.35,1123.78
12156,0.4,168.5543,280.84,10.12500000000216,-1.5200000000004366,8.605000000001723,1123.74,1123.35,1122.62,1.14,1123.05,0.56,-29.510000000000005,1122.91,1122.95
12157,2.52,1438.0568,1393.5026,5.057843137251773,17.155555555557005,22.213398692808777,1123.96,1122.79,1123.35,2.79,0,0,23.870000000000005,1123.79,1124
12158,5.1,1652.3543,4079.8795999999998,19.90104734576382,-28.426885312766974,-8.525837967003149,1124.34,1123.61,0,0,0,0,-24.130000000000003,1123.64,1124.07
12159,1.8900000000000001,67.4451,2055.7889,0.9999999999990905,-12.525495823295582,-11.525495823296492,1124.1,1122.47,1122.27,2.51,1123.38,2.05,-27.710000000000004,1122.49,1122.99
12160,2.5,1953.9903,853.9473,16.932622932632796,-7.115348399245146,9.81727453338765,1123.64,1122.7,0,0,0,0,24.85,1123.09,1123.53
12161,1.25,1291.9666000000002,112.3252,11.510126777984821,-25.300000000000864,-13.789873222016041,1123.5,1123.07,1123.34,1.81,1124.27,2.38,29.28,1123.7,1123.84
12162,2.23,348.60790000000003,2158.7352,8.62121212120919,-8.068839600289401,0.5523725209197905,1124.69,1123.95,1122.63,2.62,1123.93,2.25,-28.1,1123.07,1123.48
12163,0.16999999999999998,190.91769999999997,0,0.11111111111101006,0,0.11111111111101006,1123.05,1123.04,1123.01,0.25,1123.25,0.58,-26.84,1123.01,1123.25
12164,1.1,1190.7589,44.95,2.8777056277054465,10.250000000002046,13.127705627707492,1123.99,1123.25,1123.27,4.03,1124.23,1.84,30.230000000000004,1123.49,1123.9
12165,2.56,786.6141,2089.6349999999998,8.744152046781357,-66.198094704407,-57.453942657625646,1123.96,1123.02,1122.38,2.8,0,0,-29.340000000000003,1123.14,1123.57
12166,0.08,0,89.8526,0,-17.83333333333985,-17.83333333333985,1123.38,1123.02,1123.03,0.25,1123.39,0.58,-4.52,1123.03,1123.39
12167,0.31,67.4028,280.7575,0,-1.4000000000005457,-1.4000000000005457,1123.38,1123.03,1123.03,1.23,1123.37,0.58,1.6600000000000001,1123.04,1123.05
12168,10.32,516.6406999999999,11069.446399999997,6.15000000000426,-69.52794250373258,-63.37794250372831,1123.39,1121.56,0,0,0,0,-31.310000000000002,1121.56,1121.91
12169,5.07,3422.8348000000005,2267.9989000000005,10.265026478690938,-45.04056795131349,-34.77554147262255,1122.8,1121.63,0,0,0,0,23.04,1122.06,1122.36
12170,2.86,2412.9048,796.5493999999999,10.014705882362893,-35.66186784791981,-25.64716196555692,1122.29,1121.56,1121.31,3.24,0,0,-31.86,1121.46,1121.99
12171,1.2800000000000002,762.6905,672.9765,4.701515151511746,-11.04761904761658,-6.346103896104834,1121.79,1121.46,1121.3,2.97,1122.31,2.22,-19.980000000000004,1121.48,1121.85
12172,1.1700000000000002,852.7402999999999,459.8753,19.648351648348395,-19.63214285715295,0.016208791195445188,1122.06,1121.48,1121.62,1.81,1122.7,2.31,35.49,1121.84,1122.29
12173,0.6900000000000001,0,774.0992,0,23.059163059173745,23.059163059173745,1122.27,1121.84,1121.84,0.99,1122.33,0.79,4.92,1121.88,1122.29
12174,2.51,2020.8787,797.3973,44.4666339869404,14.507751937990475,58.97438592493088,1123.59,1121.91,0,0,0,0,31.250000000000004,1123.53,1123.66
12175,0.35000000000000003,0,393.16159999999996,0,-77.34126984126772,-77.34126984126772,1123.36,1122.56,1122.4,0.48,1122.99,0.44,-35.74000000000001,1122.52,1122.99
12176,1.31,1156.3342,314.48480000000006,1.4175447839875353,1.714285714285779,3.131830498273314,1123.16,1122.6,1122.94,1.81,1123.59,2.44,32.260000000000005,1123.16,1123.18
12177,0.03,11.2281,22.4554,0,-1.999999999998181,-1.999999999998181,1122.81,1122.77,1122.78,0.33,1123.18,0.16,-38.260000000000005,1122.78,1122.8
12178,0,0,0,0,0,0,0,1000000,1122.37,0.58,1122.39,0.07,-28.550000000000004,1122.37,1122.39
12179,0,0,0,0,0,0,0,1000000,1122.63,0.51,1123.22,0.18,28.710000000000004,1122.63,1123.22
12180,1.4500000000000002,1167.3439999999998,460.4812,6.8025641025636,21.450000000004366,28.252564102567966,1123.32,1122.24,1122.97,1.81,1123.75,1.5,16.3,1123.18,1123.46
12181,0.09999999999999999,112.35679999999999,0,1.3333333333321207,0,1.3333333333321207,1123.58,1123.46,1122.5,0.25,1122.97,0.71,-29.490000000000002,1122.5,1122.97
12182,1.8599999999999999,202.02029999999996,1886.3174999999999,0.8888888888880805,-17.3846811713069,-16.49579228241882,1123.43,1122.23,1121.99,2.22,1122.8,2.3,-12.190000000000001,1122.37,1122.43
12183,1.4200000000000004,1593.9081,0,2.1349050072714864,0,2.1349050072714864,1122.56,1122.44,1121.96,1.81,1123.12,4.21,6.600000000000004,1122.12,1122.75
12184,0.46,0,516.2376,0,12.547619047621984,12.547619047621984,1122.52,1122.12,1121.93,1.2,1122.53,0.7,-21.55,1121.94,1122.53
12185,1.09,1178.5317000000002,44.8776,12.344444444444585,-7.499999999998863,4.844444444445723,1122.45,1121.94,1121.68,2.8,1122.65,1.14,-9.48,1121.97,1122.62
12186,3.5199999999999996,1234.7766,2716.0299,6.527728213812481,-14.122731448110347,-7.595003234297866,1122.61,1122.14,0,0,1123.12,4.13,29.089999999999996,1122.22,1122.59
12187,1.21,1357.7054999999998,0,1.5454545454550348,0,1.5454545454550348,1122.24,1122.05,1121.91,1.81,1122.63,2.69,-34.82,1122.06,1122.24
12188,0.8400000000000001,336.73190000000005,605.9435,10.43333333333635,-3.9438502673881297,6.48948306594822,1122.56,1122.08,1121.84,0.99,1122.82,2.22,3.7000000000000064,1121.94,1122.41
12189,0.1,22.441599999999998,89.7552,6.9999999999936335,0,6.9999999999936335,1122.08,1121.94,1121.95,0.12,1122.55,0.57,-8.580000000000002,1121.95,1122.55
12190,0.08,89.78379999999999,0,4.833333333332727,0,4.833333333332727,1122.37,1122.08,1121.94,0.42,1121.95,0.1,-36.5,1121.94,1121.95
12191,1.22,572.2761,796.7092999999999,1.3349999999996953,-10.337499999992493,-9.002499999992798,1122.3,1121.95,1121.7,4.03,1122.38,2.22,-30.92,1121.94,1121.95
12192,0.66,639.6877999999999,100.9746,1.5888501742151373,-0.11111111111101006,1.4777390631041274,1122.36,1121.94,1121.84,0.99,1122.37,0.81,34.55000000000001,1121.96,1122.36
12193,0,0,0,0,0,0,0,1000000,1122.33,0.01,1122.34,0.03,-4.950000000000003,1122.33,1122.34
12194,5.09,4893.477399999999,819.2377999999999,5.989495318958916,-24.50000000000096,-18.510504681042043,1122.56,1121.95,0,0,0,0,34.08,1122.44,1122.91
12195,0.2,67.374,157.1416,25.249999999988404,0,25.249999999988404,1122.97,1122.44,1122.48,0.45,1122.89,0.58,6.059999999999992,1122.48,1122.89
12196,0.18999999999999997,0,213.27470000000002,0,-0.7272727272720658,-0.7272727272720658,1122.51,1122.48,1122.48,0.41,1122.85,0.69,-21.57,1122.49,1122.85
12197,1.0799999999999998,1212.43,0,2.991004497756313,0,2.991004497756313,1122.65,1122.37,1122.35,1.81,1122.89,2.22,11.319999999999995,1122.47,1122.48
12198,0.25,213.36370000000002,67.3482,8.243589743589826,0,8.243589743589826,1122.97,1122.47,1122.94,0.29,1122.99,0.41,37.050000000000004,1122.95,1122.97
12199,0.08,89.83760000000001,0,0,0,0,1122.97,1122.97,1122.95,0.18,1122.99,0.41,7.35,1122.95,1122.97
12200,0.16,179.67520000000002,0,0,0,0,1122.97,1122.97,1122.7,0.22,1122.99,0.48,5.340000000000002,1122.95,1122.97
12201,0.79,11.229700000000001,875.8638000000001,25,-35.88686371099932,-10.886863710999322,1122.97,1122.67,1122.67,0.84,1123,1,-28.23,1122.68,1122.69
12202,0.5,0,561.34,0,0,0,1122.68,1122.68,1122.48,0.62,1123,1,-35.63,1122.53,1122.69
12203,0.14,157.1575,0,0.1999999999998181,0,0.1999999999998181,1122.56,1122.55,1122.59,0.34,1122.69,0.15,9.8,1122.59,1122.69
12204,2.2800000000000002,2032.5639,527.76,-28.310203542157545,3.8939393939363693,-24.416264148221178,1123,1122.69,1122.24,2.83,1123.13,2.68,35.71,1122.67,1122.72
12205,0.24000000000000002,0,269.4114,0,-0.619047619047056,-0.619047619047056,1122.56,1122.53,1122.8,0.62,1123.23,0.25,20.139999999999997,1122.86,1123
12206,0.13,0,145.98360000000002,0,6.333333333342731,6.333333333342731,1122.98,1122.86,1122.76,0.68,1123.3,0.46,19.95,1122.86,1122.88
12207,0.09,0,101.0496,0,-2.166666666664696,-2.166666666664696,1122.86,1122.73,1123.2,0.12,1123.99,0.27,33.620000000000005,1123.2,1123.99
12208,4.44,4989.2245,0,10.9056597181189,0,10.9056597181189,1123.85,1122.55,0,0,0,0,-5.570000000000004,1123.48,1123.49
