num,amount,buyAmount,sellAmount,buySum,sellSum,startPrice,endPrice,buyMaxPrice,buyMinPrice,sellMaxPrice,sellMinPrice,maxPrice,minPrice,bestBidDepth,bestAskDepth
9965,91.77000000000001,29.377000000000002,62.393,37802.02206,80301.26592999998,1287.34,1286.74,1287.25,1286.67,1287.34,1286.74,1287.34,1286.67,537.4769999999999,147.782
9966,142.53300000000002,76.63199999999999,65.90100000000001,98610.75118000002,84812.8569,1287.24,1287.03,1287.03,1286.67,1287.24,1286.74,1287.24,1286.67,473.497,243.732
9967,175.81800000000004,91.49900000000004,84.319,117757.02823999999,108533.3838,1286.75,1286.94,1287.26,1286.75,1287.25,1286.8,1287.26,1286.75,824.923,62.270999999999994
9968,209.529,101.41699999999999,108.11200000000001,130523.90502,139154.56495,1287.09,1287.25,1287.26,1286.9,1287.25,1286.89,1287.26,1286.89,19.711,665.8829999999999
9969,124.89999999999999,82.553,42.346999999999994,106246.24349000001,54505.34835000001,1286.93,1287.29,1287.29,1286.9,1287.28,1286.89,1287.29,1286.89,1175.0010000000002,0.22
9970,179.03499999999997,98.245,80.78999999999998,126470.44111,104003.23889,1287.26,1287.42,1287.42,1287.26,1287.41,1287.28,1287.42,1287.26,2.909,305.846
9971,219.24199999999996,172.42999999999998,46.81199999999999,221991.85656,60264.61761,1287.29,1287.69,1287.69,1287.29,1287.68,1287.28,1287.69,1287.28,673.8989999999998,172.173
9972,172.79,148.464,24.325999999999997,191170.05882999997,31331.073679999998,1287.46,1287.99,1288,1287.46,1287.99,1287.62,1288,1287.46,24.017,802.3420000000001
9973,254.4960000000001,89.48300000000005,165.01300000000006,115231.23936,212531.67886,1287.67,1287.64,1288,1287.63,1287.99,1287.62,1288,1287.62,38.131,469.37200000000007
9974,235.12400000000005,88.50799999999995,146.6160000000001,113971.50679999999,188835.2717600001,1287.99,1287.99,1288,1287.64,1287.99,1287.63,1288,1287.63,69.015,413.90799999999996
9975,136.877,63.43800000000002,73.43899999999998,81690.86597,94583.94788000002,1287.63,1287.8,1288,1287.64,1287.99,1287.63,1288,1287.63,239.304,729.794
9976,546.4530000000001,444.89600000000013,101.55699999999999,572914.2991000001,130785.79056000002,1287.98,1288.08,1288.08,1287.65,1287.98,1287.64,1288.08,1287.64,107.62400000000001,1031.4429999999995
9977,666.7080000000001,576.061,90.64699999999999,741868.1807799999,116739.42078,1287.78,1288.11,1288.11,1287.65,1288.07,1287.64,1288.11,1287.64,284.884,850.59
9978,191.4459999999999,133.86099999999993,57.584999999999994,172426.35646999997,74174.42444999998,1288.08,1288.1,1288.11,1288.08,1288.1,1288.07,1288.11,1288.07,238.27100000000002,497.646
9979,112.07799999999999,39.86,72.21799999999999,51344.0646,93024.00579999998,1288.1,1288.1,1288.11,1288.11,1288.1,1288.1,1288.11,1288.1,180.301,433.442
9980,567.1549999999999,161.352,405.8029999999999,207739.53587000002,522513.1265499999,1288.11,1287.28,1288.11,1287.06,1288.1,1287.05,1288.11,1287.05,804.0770000000001,478.729
9981,513.2289999999999,129.299,383.9299999999999,166446.9846700001,494328.2346899999,1288.1,1287.64,1288.11,1287.06,1288.1,1287.05,1288.11,1287.05,993.5999999999999,923.566
9982,169.06899999999996,13.187999999999997,155.88099999999997,16981.78385,200743.85701,1287.56,1287.78,1287.82,1287.56,1287.81,1287.55,1287.82,1287.55,205.87300000000002,165.505
9983,441.102,233.96399999999997,207.138,301229.9998699999,266745.7500600001,1287.65,1287.86,1287.82,1287.37,1287.86,1287.36,1287.86,1287.36,247.16000000000003,562.7719999999999
9984,592.3249999999998,445.0379999999999,147.28699999999998,573105.3819599998,189694.07861,1287.71,1288.06,1288.11,1287.37,1288.1,1287.36,1288.11,1287.36,2021.7909999999997,362.827
9985,366.79499999999996,222.83299999999997,143.96200000000002,287018.12301,185434.24921000004,1287.87,1287.98,1288.11,1287.87,1288.1,1287.98,1288.11,1287.87,256.83799999999997,507.406
9986,67.637,10.943,56.693999999999996,14094.64727,73024.68705,1288.07,1288.04,1288.07,1287.99,1288.06,1287.98,1288.07,1287.98,51.328,132.965
9987,414.072,24.598,389.474,31683.888639999997,501677.55519999994,1287.98,1288.09,1288.1,1287.99,1288.09,1287.98,1288.1,1287.98,651.604,3.137
9988,866.9680000000001,448.38599999999997,418.58200000000005,577586.4378499998,539182.62243,1288.1,1288.34,1288.49,1288.1,1288.48,1288.09,1288.49,1288.09,816.0429999999999,404.52199999999993
9989,422.54600000000016,268.13800000000015,154.40800000000004,345407.3706799999,198898.96234000003,1288.11,1287.88,1288.49,1287.89,1288.48,1287.88,1288.49,1287.88,328.438,462.2310000000001
9990,260.07000000000005,76.01699999999998,184.05300000000005,97906.28179000001,237063.53335000007,1288.33,1288.17,1288.34,1287.89,1288.33,1287.88,1288.34,1287.88,40.804,463.41099999999994
9991,210.60799999999998,82.28699999999998,128.321,105983.04135000001,165284.66687,1287.88,1288.13,1288.17,1287.89,1288.2,1287.88,1288.2,1287.88,264.75999999999993,0
9992,85.999,15.241000000000001,70.758,19632.54174,91147.86046999999,1288.2,1288.13,1288.14,1288.14,1288.2,1288.13,1288.2,1288.13,40.383,178.857
9993,71.11200000000001,17.543000000000003,53.569,22597.839920000002,69003.83527000001,1288.14,1288.12,1288.14,1288.13,1288.13,1288.12,1288.14,1288.12,80.30199999999999,91.662
9994,137.59700000000004,51.696999999999996,85.90000000000003,66591.70514,110648.49558000003,1288.14,1288.12,1288.14,1287.99,1288.13,1287.98,1288.14,1287.98,28.001,637.1569999999999
9995,135.88799999999998,75.66999999999997,60.21799999999999,97472.81442000001,77569.49042,1288.12,1288.13,1288.26,1287.99,1288.25,1287.98,1288.26,1287.98,234.94,22.354
9996,115.998,38.165000000000006,77.833,49162.27991000001,100257.66758000002,1288.13,1288,1288.26,1288.03,1288.25,1288,1288.26,1288,50.116,501.94199999999995
9997,180.14300000000003,6.523000000000001,173.62000000000003,8400.6678,223574.21517000007,1288.12,1287.41,1288.13,1287.42,1288.12,1287.41,1288.13,1287.41,321.397,744.8670000000001
9998,543.4250000000001,374.632,168.79300000000006,482600.07726999995,217348.17154999994,1287.9,1288.56,1288.57,1287.38,1288.56,1287.37,1288.57,1287.37,137.469,1251.8730000000007
9999,740.9670000000002,542.3340000000002,198.633,698773.3978199998,256008.25277999995,1287.37,1288.42,1289.14,1287.38,1289.06,1287.37,1289.14,1287.37,1151.419,152.672
10000,325.58000000000004,152.80600000000004,172.77399999999997,196935.24561999997,222691.45635,1289.07,1288.92,1289.07,1288.43,1289.06,1288.42,1289.07,1288.42,91.49,633.12
10001,177.31299999999996,140.00499999999997,37.308,180429.12889000008,48086.71098,1288.43,1288.79,1289,1288.43,1288.99,1288.42,1289,1288.42,842.8250000000002,96.62700000000001
10002,746.4,171.87799999999996,574.522,221558.62338,740768.0857899999,1288.91,1289.43,1289.45,1288.74,1289.44,1288.73,1289.45,1288.73,10.723,1465.8710000000008
10003,711.8460000000001,170.34299999999996,541.5030000000002,219602.49523000003,698224.7848899999,1288.74,1288.95,1289.45,1288.74,1289.44,1288.78,1289.45,1288.74,598.2199999999999,501.115
10004,394.50700000000006,111.16499999999999,283.3420000000001,143286.67177,365192.16563999996,1289.38,1288.8,1289.38,1288.81,1289.37,1288.8,1289.38,1288.8,65.535,590.952
10005,387.09800000000007,94.982,292.1160000000001,122411.75558,376476.83134000003,1288.81,1288.74,1288.81,1288.74,1288.8,1288.73,1288.81,1288.73,90.35,199.204
10006,161.73299999999995,33.413,128.31999999999996,43059.278940000004,165369.37505000003,1288.8,1288.23,1288.81,1288.29,1288.8,1288.23,1288.81,1288.23,394.907,188.76200000000003
10007,204.72500000000002,152.052,52.673000000000016,195866.47475,67870.08056000002,1288.73,1288.41,1288.74,1288.07,1288.73,1288.06,1288.74,1288.06,78.894,1376.609
10008,188.98799999999997,171.66299999999998,17.324999999999992,221133.31670999998,22318.908669999997,1288.24,1288.42,1288.42,1288.07,1288.4,1288.06,1288.42,1288.06,701.9980000000002,72.402
10009,91.56400000000004,26.504000000000005,65.06000000000003,34147.92105000001,83818.20361,1288.4,1288.14,1288.43,1288.3,1288.42,1288.14,1288.43,1288.14,1126.412,14.439
10010,119.06199999999995,3.4349999999999996,115.62699999999995,4424.79005,148945.16518999997,1288.43,1287.79,1288.43,1287.8,1288.42,1287.79,1288.43,1287.79,144.33599999999998,1400.269
10011,263.324,203.81199999999998,59.51200000000003,262496.38985,76644.59855999998,1288.09,1288.1,1288.1,1287.8,1288.09,1287.79,1288.1,1287.79,2.596,1208.9840000000002
10012,475.9200000000001,444.4800000000001,31.439999999999994,572533.5326,40492.399150000005,1287.79,1288.51,1288.51,1287.8,1288.49,1287.79,1288.51,1287.79,290.70399999999995,783.039
10013,377.49299999999994,264.89,112.60299999999998,341247.06827,145082.69189000002,1288.09,1288.28,1288.54,1288.1,1288.53,1288.09,1288.54,1288.09,915.3870000000003,5.377000000000001
10014,145.98899999999995,29.971999999999998,116.01699999999995,38618.229550000004,149480.71379000004,1288.51,1288.28,1288.54,1288.29,1288.53,1288.28,1288.54,1288.28,114.339,246.87
10015,93.68,52.76,40.92000000000001,67975.46538000001,52724.75831,1288.28,1288.34,1288.58,1288.29,1288.57,1288.28,1288.58,1288.28,560.379,152.953
10016,66.17200000000001,29.395999999999997,36.77600000000002,37875.85865,47386.132529999995,1288.41,1288.34,1288.58,1288.35,1288.57,1288.34,1288.58,1288.34,77.514,674.165
10017,43.64799999999999,2.766,40.88199999999999,3563.4659399999996,52669.315489999986,1288.35,1288.13,1288.35,1288.29,1288.34,1288.13,1288.35,1288.13,319.4099999999999,35.619
10018,111.32199999999999,6.582,104.74,8478.330660000001,134911.30267,1288.34,1287.76,1288.29,1287.76,1288.34,1287.75,1288.34,1287.75,348.493,632.371
10019,120.66199999999999,4.775,115.88699999999999,6150.37526,149251.90301,1288.13,1287.72,1288.14,1287.76,1288.13,1287.72,1288.14,1287.72,114.243,1197.567
10020,159.09200000000004,114.86700000000002,44.22500000000001,147927.81231000004,56952.08496,1287.75,1287.96,1287.97,1287.73,1287.96,1287.72,1287.97,1287.72,447.155,38.77
10021,114.398,46.710000000000015,67.68799999999999,60159.39612000001,87170.66313999999,1287.97,1287.66,1287.97,1287.67,1287.96,1287.66,1287.97,1287.66,81.977,545.326
10022,229.30700000000002,5.937,223.37,7643.024240000001,287580.35571,1287.73,1287.26,1287.74,1287.29,1287.73,1287.26,1287.74,1287.26,209.182,384.684
10023,325.982,122.19900000000005,203.78299999999996,157304.39620000002,262355.00053,1287.66,1287.42,1287.43,1287.27,1287.66,1287.26,1287.66,1287.26,803.6469999999998,22.52
10024,155.94100000000003,5.317,150.62400000000002,6845.26216,193866.81248999995,1287.42,1286.79,1287.43,1286.8,1287.42,1286.79,1287.43,1286.79,485.44300000000004,151.018
10025,768.2090000000002,85.759,682.4500000000002,110340.87315,878206.5184199999,1287.42,1286.51,1286.82,1286.55,1287.42,1286.51,1287.42,1286.51,224.12199999999999,158.716
10026,640.7300000000001,93.73800000000001,546.9920000000001,120604.99355,703836.5913099999,1286.55,1286.39,1286.82,1286.39,1286.85,1286.38,1286.85,1286.38,2.516,1512.1049999999998
10027,539.6289999999999,254.99199999999996,284.63699999999994,327915.23655000003,366091.07066,1286.5,1286.23,1286.39,1285.8,1286.5,1285.79,1286.5,1285.79,402.85,220.616
10028,447.6829999999999,242.22099999999992,205.46199999999993,311485.8284200001,264238.86631000007,1286.38,1286.23,1286.23,1285.8,1286.38,1285.79,1286.38,1285.79,788.7279999999998,31.244
10029,169.55600000000004,165.45000000000005,4.106,212862.39742000008,5281.340669999999,1286.22,1287.04,1287.04,1286.23,1286.38,1286.22,1287.04,1286.22,180.763,907.5169999999997
10030,248.17799999999994,241.73399999999995,6.444,311063.2980000001,8294.25331,1286.23,1287.31,1287.31,1286.23,1287.3,1286.27,1287.31,1286.23,984.3629999999997,141.17
10031,207.52099999999993,177.43499999999992,30.086000000000002,228438.79762999996,38747.23833,1287.15,1287.92,1288.06,1287.15,1288.05,1287.14,1288.06,1287.14,630.7129999999997,716.6909999999999
10032,241.00200000000004,102.99900000000002,138.00300000000001,132623.87811,177707.63836,1287.36,1287.29,1288.06,1287.3,1288.05,1287.29,1288.06,1287.29,195.69999999999996,1226.3090000000004
10033,125.211,6.524,118.687,8400.31912,152802.21835999997,1287.86,1287.08,1287.86,1287.3,1287.86,1287.08,1287.86,1287.08,185.80299999999997,1623.7949999999998
10034,63.812,22.990000000000006,40.821999999999996,29589.87236,52547.44664000001,1287.3,1287.18,1287.3,1287.01,1287.29,1287,1287.3,1287,9.92,1090.6310000000003
10035,43.802,42.577,1.2249999999999999,54802.52292999999,1576.5919399999998,1287.06,1287.37,1287.37,1287.01,1287.25,1287,1287.37,1287,429.10300000000007,145.72599999999997
10036,224.40699999999998,41.32600000000001,183.081,53180.44082000001,235633.89265999998,1287.18,1286.77,1287.37,1286.54,1287.36,1286.47,1287.37,1286.47,701.3539999999998,157.756
10037,256.034,26.339,229.69499999999996,33887.35221,295615.3495900001,1287.36,1286.64,1287.36,1286.54,1287.36,1286.47,1287.36,1286.47,306.91999999999996,733.03
10038,140.43699999999998,79.24799999999999,61.188999999999986,101975.08245,78737.00339,1286.77,1286.88,1286.89,1286.64,1286.88,1286.63,1286.89,1286.63,15.217,718.0679999999996
10039,118.94,79.71499999999999,39.225,102576.18634,50476.84756000001,1286.64,1286.64,1286.89,1286.64,1286.88,1286.63,1286.89,1286.63,505.672,67.676
10040,103.225,79.491,23.734,102280.17857,30541.731000000003,1286.89,1286.87,1286.89,1286.64,1286.88,1286.63,1286.89,1286.63,95.275,465.8450000000001
10041,132.89000000000001,128.3,4.59,165091.69418000002,5905.817220000001,1286.63,1286.88,1286.88,1286.64,1286.87,1286.63,1286.88,1286.63,482.40000000000003,68.539
10042,140.58399999999995,55.977,84.60699999999994,72035.68176000002,108854.86845999997,1286.88,1286.22,1286.88,1286.88,1286.87,1286.22,1286.88,1286.22,1029.2740000000003,35.191
10043,147.74199999999996,15.727999999999998,132.01399999999995,20232.15179,169830.21249999997,1286.88,1286.22,1286.88,1286.23,1286.87,1286.22,1286.88,1286.22,23.228,1468.5870000000002
10044,82.93,66.992,15.938,86173.42464000001,20501.615999999998,1286.23,1286.53,1286.53,1286.23,1286.52,1286.22,1286.53,1286.22,634.007,206.00199999999998
10045,128.915,121.67199999999998,7.243,156526.26330000002,9317.9418,1286.23,1286.72,1286.72,1286.23,1286.52,1286.36,1286.72,1286.23,825.3109999999999,182.91599999999997
10046,67.26700000000001,65.72800000000001,1.539,84563.39770000002,1980.2562799999998,1286.52,1286.73,1286.73,1286.53,1286.72,1286.52,1286.73,1286.52,425.009,107.804
10047,75.695,74.18499999999999,1.51,95460.45613000004,1942.9471999999998,1286.73,1286.93,1286.93,1286.73,1286.72,1286.72,1286.93,1286.72,654.3360000000001,41.473
10048,88.071,28.151,59.92,36226.96218999999,77112.24442,1286.81,1286.83,1286.93,1286.81,1286.92,1286.83,1286.93,1286.81,63.693,135.784
10049,71.15000000000002,0.156,70.99400000000001,200.76108,91362.13282,1286.93,1286.76,1286.93,1286.93,1286.92,1286.76,1286.93,1286.76,16.017,793.2819999999999
10050,18.859,0.088,18.771,113.23576,24154.08012,1286.79,1286.77,1286.77,1286.77,1286.79,1286.76,1286.79,1286.76,64.7,261.184
10051,69.39,61.223,8.167,78793.94568,10509.309560000002,1286.76,1287.25,1287.25,1286.77,1287.19,1286.76,1287.25,1286.76,169.401,361.91999999999996
10052,84.16000000000001,82.43,1.73,106092.70923000004,2226.43544,1286.77,1287.25,1287.25,1286.77,1287.19,1286.93,1287.25,1286.77,848.0560000000002,78.651
10053,156.577,29.211,127.366,37600.10871,163934.63636,1287.25,1286.8,1287.25,1286.98,1287.24,1286.8,1287.25,1286.8,647.8689999999999,82.377
10054,184.59,55.721000000000004,128.869,71704.11173,165868.69676000002,1287.24,1286.98,1287.03,1286.81,1287.24,1286.8,1287.24,1286.8,24.01,846.9670000000001
10055,100.98699999999997,99.25299999999997,1.734,127735.16034999998,2231.35047,1286.8,1287.16,1287.16,1286.81,1286.97,1286.8,1287.16,1286.8,301.99,280.006
10056,71.12400000000001,59.77900000000001,11.344999999999999,76943.27682,14603.675430000001,1286.97,1287.24,1287.25,1286.98,1287.24,1286.97,1287.25,1286.97,891.1080000000002,8.414
10057,44.407999999999994,9.074,35.333999999999996,11680.44066,45482.3418,1287.17,1287.09,1287.25,1287.09,1287.24,1287.08,1287.25,1287.08,16.133999999999997,200.179
10058,109.562,0.6960000000000001,108.866,895.83173,140101.23450000002,1287.25,1286.69,1287.25,1286.7,1287.24,1286.69,1287.25,1286.69,315.7490000000001,646.5580000000001
10059,113.02799999999999,25.934999999999995,87.093,33370.60546,112074.53380999998,1287.08,1286.79,1287.01,1286.7,1287.08,1286.69,1287.08,1286.69,119.927,437.774
10060,33.346999999999994,25.939999999999994,7.406999999999999,33377.02034,9531.17946,1286.7,1286.78,1286.79,1286.7,1286.78,1286.78,1286.79,1286.7,137.565,70.114
10061,16.705,10.141,6.563999999999999,13049.42872,8446.423920000001,1286.79,1286.91,1286.91,1286.79,1286.78,1286.78,1286.91,1286.78,50.751,124.182
10062,45.22600000000001,44.47100000000001,0.755,57230.55357000001,971.615,1286.79,1287.05,1287.05,1286.79,1287.04,1286.78,1287.05,1286.78,423.996,165.02
10063,40.06900000000001,35.43700000000001,4.632,45605.627400000005,5960.9928500000005,1286.91,1286.8,1287.05,1286.8,1287.04,1286.79,1287.05,1286.79,91.19199999999998,187.049
10064,94.04599999999999,87.163,6.883,112162.62445999999,8857.23951,1287.05,1286.82,1287.05,1286.8,1287.04,1286.79,1287.05,1286.79,823.32,229.75599999999997
10065,83.17500000000001,79.17500000000001,4,101883.9735,5147.24,1286.81,1286.82,1286.82,1286.82,1286.81,1286.81,1286.82,1286.81,336.485,16.738
10066,59.52799999999999,22.030999999999988,37.497,28353.963229999994,48264.67905,1286.82,1287.12,1287.18,1286.82,1287.17,1286.81,1287.18,1286.81,800.136,14.429
10067,134.93,11.691999999999998,123.238,15048.47719,158614.10529000004,1287.12,1286.9,1287.18,1286.91,1287.17,1286.9,1287.18,1286.9,173.931,406.07099999999997
10068,105.82400000000001,10.185,95.63900000000001,13108.463029999999,123086.63118000001,1287.11,1286.85,1287.12,1286.86,1287.11,1286.85,1287.12,1286.85,50.905,713.041
10069,37.638,20.103,17.534999999999997,25871.17656000001,22566.794869999998,1286.86,1287.08,1287.08,1286.86,1287.07,1286.85,1287.08,1286.85,414.9219999999999,47.935
10070,27.418,3.3989999999999996,24.019,4374.77582,30913.650939999996,1287.08,1287,1287.08,1287.01,1287.07,1287,1287.08,1287,170.191,31.723
10071,51.641,29.166,22.474999999999998,37535.2457,28925.6254,1287.08,1287,1287.08,1286.95,1287.07,1286.94,1287.08,1286.94,45.374,599.135
10072,48.325,34.06400000000001,14.261,43839.01192999999,18353.60778,1286.95,1287.01,1287.01,1286.95,1287,1286.94,1287.01,1286.94,543.5360000000001,24.323
10073,83.13200000000002,75.78300000000002,7.349,97536.85547999998,9458.1678,1287,1287.07,1287.07,1287.01,1287.06,1287,1287.07,1287,1085.557,26.34
10074,92.49900000000001,90.91900000000001,1.58,117029.71562999992,2033.6347999999998,1287.07,1287.4,1287.4,1287.07,1287.16,1287.06,1287.4,1287.06,735.559,280.57399999999996
10075,111.60000000000002,35.680000000000014,75.92000000000002,45933.227499999986,97726.90256999999,1287.1,1286.99,1287.4,1286.99,1287.39,1287,1287.4,1286.99,289.148,84.134
10076,86.35000000000002,10.670000000000002,75.68000000000002,13732.77458,97418.04156999999,1287.4,1287.15,1287.4,1286.99,1287.39,1287,1287.4,1286.99,0,436.69399999999996
10077,163.28999999999996,19.253,144.03699999999998,24775.016560000004,185384.20051000002,1286.99,1286.52,1287.16,1286.52,1287.15,1286.52,1287.16,1286.52,635.216,102.705
10078,200.9329999999998,10.729999999999999,190.2029999999998,13803.93989,244766.39446000004,1287.16,1286.01,1287.16,1286.02,1287.15,1286.01,1287.16,1286.01,404.74,1438.9290000000003
10079,163.50000000000006,115.25100000000005,48.24900000000001,148224.31112000006,62062.38542000001,1286.51,1286.46,1286.46,1286.02,1286.51,1286.01,1286.51,1286.01,58.036,1319.21
10080,139.18400000000005,138.01100000000005,1.173,177508.30836999998,1508.65787,1286.02,1286.6,1286.6,1286.02,1286.5,1286.01,1286.6,1286.01,842.9799999999999,97.66600000000001
10081,60.107,17.377,42.730000000000004,22356.598919999997,54975.922159999995,1286.51,1286.55,1286.6,1286.51,1286.59,1286.5,1286.6,1286.5,337.814,41.069
10082,112.699,14.074,98.625,18103.864999999998,126874.27097999999,1286.6,1286.04,1286.6,1286.32,1286.59,1286.04,1286.6,1286.04,345.0489999999999,745.612
10083,90.429,30.198999999999998,60.23,38841.55734,77474.02542,1286.55,1286.2,1286.32,1286.05,1286.55,1286.04,1286.55,1286.04,87.099,456.44100000000003
10084,51.221999999999994,28.358999999999998,22.863,36473.358739999996,29405.709570000003,1286.04,1286.2,1286.2,1286.05,1286.19,1286.04,1286.2,1286.04,572.142,11.103
10085,126.31500000000001,16.2,110.11500000000001,20836.43350000001,141628.61437000002,1286.2,1286.07,1286.2,1286.07,1286.19,1286.06,1286.2,1286.06,361.28700000000003,72.236
10086,123.92500000000001,11.976999999999997,111.94800000000001,15404.810899999999,143983.25276,1286.2,1286.06,1286.2,1286.07,1286.19,1286.06,1286.2,1286.06,13.794,710.6149999999999
10087,83.70100000000001,77.667,6.034000000000001,99889.64439999999,7760.08604,1286.06,1286.28,1286.28,1286.07,1286.06,1286.06,1286.28,1286.06,45.053,475.2829999999999
10088,297.3999999999999,259.84399999999994,37.556,334247.35440999997,48309.97555,1286.07,1286.69,1286.7,1286.07,1286.69,1286.06,1286.7,1286.06,754.659,350.755
10089,267.40599999999995,210.77399999999994,56.632000000000005,271158.88519999996,72862.13792000001,1286.28,1286.94,1286.94,1286.28,1286.93,1286.37,1286.94,1286.28,648.2009999999999,170.781
10090,239.678,208.159,31.519000000000005,267925.21914,40568.27944,1286.7,1287.54,1287.53,1286.7,1287.54,1286.93,1287.54,1286.7,36.644,854.0149999999998
10091,483.2979999999999,342.92499999999984,140.37300000000002,441525.20004,180813.77828000003,1286.93,1288.06,1288.19,1286.94,1288.14,1286.93,1288.19,1286.93,847.486,507.754
10092,286.754,135.28600000000006,151.468,174249.66516000003,195108.17281,1287.76,1287.97,1288.19,1287.76,1288.14,1287.96,1288.19,1287.76,47.214,755.173
10093,68.07899999999998,46.91,21.16899999999999,60419.195360000005,27265.236109999998,1288.06,1288.14,1288.15,1287.97,1288.14,1287.96,1288.15,1287.96,45.483,355.05099999999993
10094,345.4489999999997,292.96399999999977,52.484999999999985,377452.15780000016,67636.20605,1287.96,1288.52,1288.74,1287.97,1288.73,1287.96,1288.74,1287.96,364.864,866.2970000000003
10095,479.22999999999996,300.05899999999997,179.171,386618.9503900001,230850.97240000003,1288.15,1288.11,1288.74,1288.15,1288.73,1288.11,1288.74,1288.11,407.096,909.7019999999999
10096,203.621,52.083,151.538,67110.50799,195225.42191,1288.52,1287.97,1288.53,1288.53,1288.52,1287.97,1288.53,1287.97,299.515,517.139
10097,143.55700000000002,99.87300000000002,43.684000000000005,128619.77287,56263.90913000001,1288.08,1287.96,1287.96,1287.76,1288.08,1287.75,1288.08,1287.75,51.352,871.344
10098,140.61600000000007,139.47500000000008,1.1409999999999998,179636.54321,1469.96241,1287.76,1288.5,1288.5,1287.76,1288.49,1287.75,1288.5,1287.75,967.5990000000002,391.756
10099,1036.2729999999997,865.4999999999998,170.77299999999997,1116067.8847299998,220267.2084899999,1288.06,1289.68,1290,1288.07,1289.99,1288.06,1290,1288.06,661.0569999999997,1762.7200000000003
10100,1200.5090000000002,796.065,404.44400000000024,1026618.6053899995,521597.15919,1288.6,1289.16,1290,1288.6,1289.99,1288.59,1290,1288.59,1014.7589999999997,756.815
10101,331.5669999999999,89.519,242.0479999999999,115418.25094999999,312129.76253,1289.68,1289.39,1289.68,1289.14,1289.67,1289.13,1289.68,1289.13,80.443,1298.072
10102,289.6189999999999,198.7109999999999,90.90799999999999,256242.50745000003,117245.25834,1289.13,1289.53,1289.86,1289.14,1289.84,1289.13,1289.86,1289.13,311.652,464.0119999999999
10103,388.889,224.75400000000008,164.13499999999996,289838.3748299999,211674.353,1289.39,1289.53,1289.86,1289.4,1289.84,1289.39,1289.86,1289.39,73.79200000000002,1148.6689999999999
10104,698.363,538.8240000000001,159.53900000000002,694985.5397699999,205719.84716999996,1289.48,1290.29,1290.29,1289.28,1290.16,1289.27,1290.29,1289.27,40.186,1990.53
10105,645.5719999999999,590.5409999999999,55.03099999999999,761816.5706899995,70974.62214,1289.28,1290.43,1290.43,1289.28,1290.42,1289.27,1290.43,1289.27,1073.2090000000003,126.29099999999998
10106,361.8349999999999,166.09399999999997,195.74099999999996,214318.30542000002,252544.74274999995,1290.3,1289.92,1290.43,1289.92,1290.42,1289.91,1290.43,1289.91,550.8149999999999,96.407
10107,340.95899999999983,37.31499999999999,303.64399999999983,48137.29078,391677.5162399999,1290.43,1288.99,1290.43,1289.92,1290.42,1288.99,1290.43,1288.99,1015.4819999999997,435.11999999999995
10108,211.70799999999997,51.939,159.76899999999998,66959.64484000001,206009.56392,1289.92,1289.07,1289.92,1288.99,1289.91,1288.98,1289.92,1288.98,65.859,833.6439999999998
10109,140.661,89.234,51.427,115014.2674,66287.58940999999,1288.98,1288.85,1289.08,1288.81,1289.07,1288.82,1289.08,1288.81,561.923,28.661
10110,355.6269999999999,52.056999999999995,303.5699999999999,67092.68890000001,391232.8915300001,1289.08,1288.54,1289.08,1288.54,1289.07,1288.53,1289.08,1288.53,59.403,253.08999999999995
10111,298.808,26.461000000000006,272.347,34096.07401999999,350982.69802999997,1288.85,1288.54,1288.58,1288.54,1288.85,1288.53,1288.85,1288.53,75.083,130.078
10112,293.9059999999999,266.0279999999999,27.878,342848.30358,35928.43956,1288.54,1289.26,1289.26,1288.54,1288.99,1288.53,1289.26,1288.53,545.2879999999999,733.6800000000001
10113,165.21599999999984,147.50199999999984,17.714,190145.47428,22833.697519999998,1288.7,1289.5,1289.5,1288.7,1289.49,1288.69,1289.5,1288.69,1029.614,190.828
10114,295.007,63.81700000000001,231.19,82287.55433999999,298112.78044000006,1289.26,1289.19,1289.54,1289.26,1289.53,1289.19,1289.54,1289.19,843.603,55.38
10115,664.55,132.844,531.706,171274.10523999998,685576.1179000001,1289.5,1289.2,1289.54,1289.2,1289.53,1289.19,1289.54,1289.19,86.121,878.6080000000001
10116,414.23500000000007,100.67400000000002,313.56100000000004,129789.85194000001,404281.2849299999,1289.2,1289.2,1289.29,1289.2,1289.38,1289.19,1289.38,1289.19,73.217,223.45499999999998
10117,211.233,71.86299999999999,139.37,92623.88922,179653.84253000002,1289.19,1288.97,1289.2,1288.89,1289.19,1288.88,1289.2,1288.88,123.63799999999999,1075.116
10118,403.501,167.86899999999997,235.632,216388.92926,303731.43364,1288.98,1289.26,1289.26,1288.89,1289.04,1288.88,1289.26,1288.88,465.762,136.678
10119,331.02799999999996,166.78199999999995,164.246,215013.6593,211718.77142,1288.97,1289.26,1289.26,1288.97,1289.25,1289.03,1289.26,1288.97,400.015,152.125
10120,163.005,95.29,67.71499999999999,122844.70406999993,87295.70328999999,1289.26,1289.04,1289.26,1288.9,1289.25,1288.89,1289.26,1288.89,292.945,108.336
10121,129.40699999999998,65.07999999999998,64.32700000000001,83889.23975000002,82927.72010999998,1289.26,1289.24,1289.26,1288.9,1289.25,1288.89,1289.26,1288.89,465.86099999999993,151.65099999999998
